world_index,world_timestamp,img_to_surf_trans,surf_to_img_trans,num_detected_markers,dist_img_to_surf_trans,surf_to_dist_img_trans
702,811.734945,"[[ 2.43462013e-03 -2.23938754e-04 -1.00485480e+00]
 [-1.97480138e-04 -4.07655068e-03  1.46237434e+00]
 [-1.07921809e-04 -9.56412245e-05  1.08014405e+00]]","[[ 4.27662379e+02 -3.39040111e+01  4.43754658e+02]
 [-5.56570264e+00 -2.52911578e+02  3.37231577e+02]
 [ 4.22367618e-02 -2.57815199e-02  1.00000000e+00]]",6,"[[ 2.55260855e-03 -1.03393402e-04 -1.11446640e+00]
 [-2.07368556e-04 -4.26332105e-03  1.53537086e+00]
 [-5.27410378e-05  1.29446372e-04  9.79966296e-01]]","[[ 4.01379948e+02  3.93813871e+00  4.50299124e+02]
 [-1.12102718e+01 -2.24017374e+02  3.38232324e+02]
 [ 2.30827572e-02  2.98030024e-02  1.00000000e+00]]"
703,811.801966,"[[ 2.43434693e-03 -2.22956807e-04 -1.00407531e+00]
 [-1.97311187e-04 -4.07898796e-03  1.46066492e+00]
 [-1.07857585e-04 -9.58916988e-05  1.08009483e+00]]","[[ 4.27689194e+02 -3.37987116e+01  4.43295104e+02]
 [-5.57177435e+00 -2.52768539e+02  3.36651602e+02]
 [ 4.22141051e-02 -2.58161146e-02  1.00000000e+00]]",6,"[[ 2.55309347e-03 -1.01809284e-04 -1.11421458e+00]
 [-2.07389090e-04 -4.26725245e-03  1.53420683e+00]
 [-5.21098083e-05  1.29918445e-04  9.79574249e-01]]","[[ 4.01199084e+02  4.12496000e+00  4.49882516e+02]
 [-1.12869137e+01 -2.23793145e+02  3.37666010e+02]
 [ 2.28392954e-02  2.99005495e-02  1.00000000e+00]]"
704,811.835476,"[[ 2.43421894e-03 -2.23958048e-04 -1.00360912e+00]
 [-1.96915995e-04 -4.08050136e-03  1.46027671e+00]
 [-1.07751928e-04 -9.69735549e-05  1.08039031e+00]]","[[ 4.27679050e+02 -3.40070035e+01  4.43249281e+02]
 [-5.55265755e+00 -2.52759574e+02  3.36476751e+02]
 [ 4.21558588e-02 -2.60788294e-02  1.00000000e+00]]",6,"[[ 2.55314756e-03 -1.02629958e-04 -1.11387851e+00]
 [-2.07038563e-04 -4.26911816e-03  1.53394510e+00]
 [-5.18424225e-05  1.29174544e-04  9.79725064e-01]]","[[ 4.01129384e+02  3.96812163e+00  4.49843060e+02]
 [-1.12918369e+01 -2.23757037e+02  3.37495985e+02]
 [ 2.27146755e-02  2.97118358e-02  1.00000000e+00]]"
705,811.902497,"[[ 2.43290315e-03 -2.22690494e-04 -1.00292846e+00]
 [-1.98167553e-04 -4.07431806e-03  1.45979592e+00]
 [-1.08175746e-04 -9.46719922e-05  1.07980824e+00]]","[[ 4.27987596e+02 -3.36875950e+01  4.43058254e+02]
 [-5.63131187e+00 -2.52956699e+02  3.36742525e+02]
 [ 4.23822934e-02 -2.55527734e-02  1.00000000e+00]]",6,"[[ 2.55188008e-03 -1.01412872e-04 -1.11322745e+00]
 [-2.08338183e-04 -4.26254570e-03  1.53338573e+00]
 [-5.21831132e-05  1.31262569e-04  9.79129860e-01]]","[[ 4.01413798e+02  4.29675183e+00  4.49660764e+02]
 [-1.13751227e+01 -2.23929934e+02  3.37756899e+02]
 [ 2.29184610e-02  3.02491401e-02  1.00000000e+00]]"
706,811.969518,"[[ 2.42993218e-03 -2.26224563e-04 -9.98753325e-01]
 [-2.01331303e-04 -4.07691473e-03  1.46194208e+00]
 [-1.10916432e-04 -9.76006778e-05  1.08193279e+00]]","[[ 4.28877336e+02 -3.43883487e+01  4.42371694e+02]
 [-5.59410922e+00 -2.53034719e+02  3.36744548e+02]
 [ 4.34625474e-02 -2.63515381e-02  1.00000000e+00]]",6,"[[ 2.55021597e-03 -1.04670743e-04 -1.10977806e+00]
 [-2.11762945e-04 -4.26652044e-03  1.53613934e+00]
 [-5.37311406e-05  1.28366147e-04  9.80770388e-01]]","[[ 4.01887569e+02  3.65046425e+00  4.49033117e+02]
 [-1.14790049e+01 -2.23939349e+02  3.37757848e+02]
 [ 2.35196672e-02  2.95098377e-02  1.00000000e+00]]"
707,812.036538,"[[ 2.43418424e-03 -2.06208950e-04 -1.00676923e+00]
 [-2.01879179e-04 -4.06092735e-03  1.45747218e+00]
 [-1.05534639e-04 -7.67374151e-05  1.07251536e+00]]","[[ 4.27491026e+02 -3.00623469e+01  4.42138046e+02]
 [-6.31679024e+00 -2.52295059e+02  3.36921494e+02]
 [ 4.16128090e-02 -2.10095728e-02  1.00000000e+00]]",4,"[[ 2.56184251e-03 -9.10122416e-05 -1.11938855e+00]
 [-2.16884329e-04 -4.27399730e-03  1.54210543e+00]
 [-4.11241907e-05  1.42377068e-04  9.70335388e-01]]","[[ 3.98099419e+02  6.47848992e+00  4.48955508e+02]
 [-1.34043277e+01 -2.22427023e+02  3.38028763e+02]
 [ 1.88388319e-02  3.29112289e-02  1.00000000e+00]]"
708,812.103559,"[[ 2.43029363e-03 -2.27844324e-04 -9.96766372e-01]
 [-2.01049400e-04 -4.07642728e-03  1.46300335e+00]
 [-1.11085920e-04 -9.88578701e-05  1.08239748e+00]]","[[ 4.28795729e+02 -3.46795860e+01  4.41746700e+02]
 [-5.53580054e+00 -2.53178645e+02  3.37106576e+02]
 [ 4.35014969e-02 -2.66825413e-02  1.00000000e+00]]",6,"[[ 2.55180260e-03 -1.06244842e-04 -1.10845894e+00]
 [-2.11531901e-04 -4.26654103e-03  1.53744476e+00]
 [-5.28166186e-05  1.26582115e-04  9.80886851e-01]]","[[ 4.01436239e+02  3.30865469e+00  4.48460200e+02]
 [-1.15754377e+01 -2.24062270e+02  3.38114906e+02]
 [ 2.31094423e-02  2.90930886e-02  1.00000000e+00]]"
709,812.17058,"[[ 2.43122418e-03 -2.26170948e-04 -9.97338031e-01]
 [-1.99672338e-04 -4.07466017e-03  1.46263543e+00]
 [-1.09672557e-04 -9.70882628e-05  1.08118116e+00]]","[[ 4.28418838e+02 -3.43022762e+01  4.41600484e+02]
 [-5.57409441e+00 -2.53147249e+02  3.37318934e+02]
 [ 4.29572876e-02 -2.62117450e-02  1.00000000e+00]]",6,"[[ 2.55285782e-03 -1.04601936e-04 -1.10911594e+00]
 [-2.10025122e-04 -4.26441580e-03  1.53690518e+00]
 [-5.13031077e-05  1.28143040e-04  9.79646746e-01]]","[[ 4.01026571e+02  3.63504111e+00  4.48323083e+02]
 [-1.16334408e+01 -2.24046984e+02  3.38322090e+02]
 [ 2.25230716e-02  2.94969085e-02  1.00000000e+00]]"
710,812.20409,"[[ 2.43210146e-03 -2.25728515e-04 -9.98316276e-01]
 [-1.98331510e-04 -4.07658193e-03  1.46209354e+00]
 [-1.09208702e-04 -9.69059530e-05  1.08091808e+00]]","[[ 4.28213822e+02 -3.42124826e+01  4.41767683e+02]
 [-5.49296281e+00 -2.53014243e+02  3.37164102e+02]
 [ 4.27713955e-02 -2.61397117e-02  1.00000000e+00]]",6,"[[ 2.55358208e-03 -1.04126399e-04 -1.11001475e+00]
 [-2.08620835e-04 -4.26636412e-03  1.53632120e+00]
 [-5.10009538e-05  1.28444191e-04  9.79436785e-01]]","[[ 4.00867693e+02  3.71828984e+00  4.48478729e+02]
 [-1.15403421e+01 -2.23928915e+02  3.38170665e+02]
 [ 2.23872790e-02  2.95598503e-02  1.00000000e+00]]"
711,812.271111,"[[ 2.43140408e-03 -2.25374422e-04 -9.98274837e-01]
 [-1.97833907e-04 -4.07498437e-03  1.46167907e+00]
 [-1.10208169e-04 -9.76197196e-05  1.08161569e+00]]","[[ 4.28522445e+02 -3.42847651e+01  4.41835765e+02]
 [-5.31436091e+00 -2.53184790e+02  3.37245213e+02]
 [ 4.31834412e-02 -2.63441901e-02  1.00000000e+00]]",6,"[[ 2.55269892e-03 -1.03853129e-04 -1.10985667e+00]
 [-2.08075432e-04 -4.26448854e-03  1.53579515e+00]
 [-5.21668763e-05  1.27561126e-04  9.80251269e-01]]","[[ 4.01205790e+02  3.64631405e+00  4.48539007e+02]
 [-1.13543742e+01 -2.24100310e+02  3.38250459e+02]
 [ 2.28288708e-02  2.93564575e-02  1.00000000e+00]]"
712,812.338132,"[[ 2.43042096e-03 -2.23351948e-04 -9.96808889e-01]
 [-1.98009597e-04 -4.07310482e-03  1.46362608e+00]
 [-1.10571672e-04 -9.62202183e-05  1.08129509e+00]]","[[ 4.28758615e+02 -3.39336896e+01  4.41190049e+02]
 [-5.25677809e+00 -2.53206803e+02  3.37891185e+02]
 [ 4.33764560e-02 -2.60018926e-02  1.00000000e+00]]",6,"[[ 2.55254313e-03 -1.02015659e-04 -1.10881770e+00]
 [-2.08184674e-04 -4.26240405e-03  1.53770857e+00]
 [-5.18128919e-05  1.28059701e-04  9.79811934e-01]]","[[ 4.01173224e+02  3.85633429e+00  4.47941118e+02]
 [-1.14032039e+01 -2.24155076e+02  3.38882490e+02]
 [ 2.27045976e-02  2.95005998e-02  1.00000000e+00]]"
713,812.405153,"[[ 2.42791804e-03 -2.22167586e-04 -9.93704386e-01]
 [-1.98687877e-04 -4.07408848e-03  1.46558453e+00]
 [-1.12412004e-04 -9.37073263e-05  1.08118551e+00]]","[[ 4.29512927e+02 -3.35479056e+01  4.40235434e+02]
 [-5.03932129e+00 -2.52959206e+02  3.38263416e+02]
 [ 4.42201520e-02 -2.54122146e-02  1.00000000e+00]]",6,"[[ 2.55164471e-03 -1.00755017e-04 -1.10656863e+00]
 [-2.08988127e-04 -4.26433374e-03  1.54009856e+00]
 [-5.22614056e-05  1.29869566e-04  9.79306204e-01]]","[[ 4.01398987e+02  4.13126710e+00  4.47064431e+02]
 [-1.13900453e+01 -2.23902359e+02  3.39248166e+02]
 [ 2.29314339e-02  2.99130220e-02  1.00000000e+00]]"
714,812.472174,"[[ 2.42798479e-03 -2.24938055e-04 -9.91434941e-01]
 [-1.99713212e-04 -4.07644902e-03  1.46629404e+00]
 [-1.13093193e-04 -9.65738981e-05  1.08238042e+00]]","[[ 4.29537015e+02 -3.41177762e+01  4.39664915e+02]
 [-5.06290175e+00 -2.53043389e+02  3.38158809e+02]
 [ 4.44287124e-02 -2.61422640e-02  1.00000000e+00]]",6,"[[ 2.55307190e-03 -1.03032788e-04 -1.10511546e+00]
 [-2.10194690e-04 -4.26794885e-03  1.54132079e+00]
 [-5.17126998e-05  1.27338196e-04  9.79905695e-01]]","[[ 4.01029627e+02  3.64177117e+00  4.46543891e+02]
 [-1.15648181e+01 -2.23906655e+02  3.39146434e+02]
 [ 2.26664340e-02  2.92887321e-02  1.00000000e+00]]"
715,812.539194,"[[ 2.42896935e-03 -2.24230563e-04 -9.90807373e-01]
 [-1.96920406e-04 -4.07345352e-03  1.46299029e+00]
 [-1.11893725e-04 -9.54664415e-05  1.08139393e+00]]","[[ 4.29175751e+02 -3.39157966e+01  4.39108234e+02]
 [-4.95541072e+00 -2.53138846e+02  3.37924789e+02]
 [ 4.39700989e-02 -2.58566548e-02  1.00000000e+00]]",6,"[[ 2.55509413e-03 -1.01946346e-04 -1.10512440e+00]
 [-2.07384558e-04 -4.26596595e-03  1.53832408e+00]
 [-4.97397448e-05  1.28566619e-04  9.78612126e-01]]","[[ 4.00372533e+02  3.87472219e+00  4.46040738e+02]
 [-1.15769795e+01 -2.23922543e+02  3.38920220e+02]
 [ 2.18706065e-02  2.96150959e-02  1.00000000e+00]]"
716,812.606215,"[[ 2.42797085e-03 -2.23960474e-04 -9.90221810e-01]
 [-1.96795326e-04 -4.07313501e-03  1.46393602e+00]
 [-1.12095547e-04 -9.45324681e-05  1.08118484e+00]]","[[ 4.29396542e+02 -3.37997537e+01  4.39035473e+02]
 [-4.89971100e+00 -2.53090942e+02  3.38200400e+02]
 [ 4.40907575e-02 -2.56330946e-02  1.00000000e+00]]",6,"[[ 2.55431352e-03 -1.01728989e-04 -1.10464020e+00]
 [-2.07180207e-04 -4.26532118e-03  1.53914317e+00]
 [-4.96491614e-05  1.29353748e-04  9.78266722e-01]]","[[ 4.00485359e+02  3.97316706e+00  4.45969329e+02]
 [-1.15664921e+01 -2.23886556e+02  3.39188327e+02]
 [ 2.18549101e-02  2.98056031e-02  1.00000000e+00]]"
717,812.639726,"[[ 2.42718217e-03 -2.22120306e-04 -9.89653890e-01]
 [-1.96760480e-04 -4.07375885e-03  1.46429486e+00]
 [-1.12573131e-04 -9.41307747e-05  1.08122543e+00]]","[[ 4.29626331e+02 -3.35619367e+01  4.38692921e+02]
 [-4.82327682e+00 -2.53026525e+02  3.38256996e+02]
 [ 4.43111687e-02 -2.55226656e-02  1.00000000e+00]]",6,"[[ 2.55386355e-03 -9.97593079e-05 -1.10429123e+00]
 [-2.07137694e-04 -4.26618509e-03  1.53958266e+00]
 [-4.98726169e-05  1.29649277e-04  9.78243273e-01]]","[[ 4.00605102e+02  4.17570785e+00  4.45651776e+02]
 [-1.15288548e+01 -2.23822296e+02  3.39242519e+02]
 [ 2.19515258e-02  2.98766708e-02  1.00000000e+00]]"
718,812.706746,"[[ 2.42268260e-03 -2.18126540e-04 -9.82047568e-01]
 [-1.91524778e-04 -4.07136383e-03  1.45755759e+00]
 [-1.15883294e-04 -9.49495774e-05  1.08254117e+00]]","[[ 4.30979561e+02 -3.32521652e+01  4.35742667e+02]
 [-3.87938764e+00 -2.53281141e+02  3.37504121e+02]
 [ 4.57950114e-02 -2.57748237e-02  1.00000000e+00]]",6,"[[ 2.55434398e-03 -9.40044490e-05 -1.09967654e+00]
 [-2.02263492e-04 -4.26882977e-03  1.53467369e+00]
 [-4.93423414e-05  1.29188312e-04  9.78124590e-01]]","[[ 4.00410137e+02  4.58820445e+00  4.42970398e+02]
 [-1.11795004e+01 -2.23765416e+02  3.38518289e+02]
 [ 2.16755970e-02  2.97858468e-02  1.00000000e+00]]"
719,812.773767,"[[ 2.42300911e-03 -2.22422426e-04 -9.78055121e-01]
 [-1.88983973e-04 -4.06704428e-03  1.45262267e+00]
 [-1.16865034e-04 -9.64098555e-05  1.08327564e+00]]","[[ 4.31028585e+02 -3.38744288e+01  4.34586047e+02]
 [-3.53264959e+00 -2.53673655e+02  3.36975154e+02]
 [ 4.61854641e-02 -2.62309754e-02  1.00000000e+00]]",6,"[[ 2.55735934e-03 -9.71721969e-05 -1.09731614e+00]
 [-1.99962316e-04 -4.26686737e-03  1.53060996e+00]
 [-4.80494658e-05  1.28630730e-04  9.77755859e-01]]","[[ 3.99661569e+02  4.22069709e+00  4.41925092e+02]
 [-1.11577621e+01 -2.23920101e+02  3.38009473e+02]
 [ 2.11082918e-02  2.96656962e-02  1.00000000e+00]]"
720,812.840788,"[[ 2.42280967e-03 -2.23501096e-04 -9.78753951e-01]
 [-1.92161421e-04 -4.06683611e-03  1.45548999e+00]
 [-1.17184303e-04 -9.68450230e-05  1.08365523e+00]]","[[ 4.31087340e+02 -3.40522996e+01  4.35093382e+02]
 [-3.80716433e+00 -2.53715217e+02  3.37333935e+02]
 [ 4.62766785e-02 -2.63565850e-02  1.00000000e+00]]",6,"[[ 2.55637051e-03 -9.87038979e-05 -1.09749661e+00]
 [-2.03130083e-04 -4.26576584e-03  1.53319965e+00]
 [-4.88895663e-05  1.27881912e-04  9.78358544e-01]]","[[ 3.99958432e+02  4.00754720e+00  4.42382454e+02]
 [-1.13297395e+01 -2.24018946e+02  3.38353891e+02]
 [ 2.14672455e-02  2.94819304e-02  1.00000000e+00]]"
721,812.907809,"[[ 2.42739705e-03 -2.14541825e-04 -9.83002885e-01]
 [-1.90163406e-04 -4.07438316e-03  1.45849104e+00]
 [-1.11293560e-04 -8.85032650e-05  1.07827626e+00]]","[[ 4.29388139e+02 -3.20547908e+01  4.34806386e+02]
 [-4.30251410e+00 -2.52544250e+02  3.37672409e+02]
 [ 4.39658647e-02 -2.40369592e-02  1.00000000e+00]]",5,"[[ 2.56439388e-03 -9.61884968e-05 -1.10138544e+00]
 [-2.04934773e-04 -4.28918607e-03  1.54377482e+00]
 [-4.00121089e-05  1.27613155e-04  9.74458694e-01]]","[[ 3.97194876e+02  4.24903224e+00  4.42199457e+02]
 [-1.25176833e+01 -2.22783831e+02  3.38794528e+02]
 [ 1.79484526e-02  2.93497923e-02  1.00000000e+00]]"
722,812.97483,"[[ 2.42090881e-03 -2.20430928e-04 -9.79316653e-01]
 [-1.87261818e-04 -4.06848891e-03  1.45246102e+00]
 [-1.17855632e-04 -9.50515964e-05  1.08332120e+00]]","[[ 4.31659374e+02 -3.35550036e+01  4.35206612e+02]
 [-3.20340569e+00 -2.53490557e+02  3.36971163e+02]
 [ 4.66795995e-02 -2.58919776e-02  1.00000000e+00]]",6,"[[ 2.55410228e-03 -9.57291664e-05 -1.09781952e+00]
 [-1.98043426e-04 -4.26762963e-03  1.53010878e+00]
 [-5.00784706e-05  1.29506740e-04  9.78385662e-01]]","[[ 4.00547545e+02  4.44320305e+00  4.42494557e+02]
 [-1.07279227e+01 -2.23824305e+02  3.38003944e+02]
 [ 2.19219758e-02  2.98545513e-02  1.00000000e+00]]"
723,813.04185,"[[ 2.42038204e-03 -2.18365105e-04 -9.79454727e-01]
 [-1.86769205e-04 -4.06664870e-03  1.44968172e+00]
 [-1.18444966e-04 -9.62607887e-05  1.08391878e+00]]","[[ 4.31862639e+02 -3.34870095e+01  4.35028359e+02]
 [-3.10970313e+00 -2.53700993e+02  3.36501115e+02]
 [ 4.69155198e-02 -2.61899930e-02  1.00000000e+00]]",6,"[[ 2.55375095e-03 -9.28458042e-05 -1.09824521e+00]
 [-1.97545681e-04 -4.26618976e-03  1.52739157e+00]
 [-5.04768387e-05  1.29486009e-04  9.78620309e-01]]","[[ 4.00687686e+02  4.70503075e+00  4.42323652e+02]
 [-1.06499552e+01 -2.23924499e+02  3.37540645e+02]
 [ 2.20764557e-02  2.98712224e-02  1.00000000e+00]]"
724,813.075361,"[[ 2.42066324e-03 -2.18296301e-04 -9.79042033e-01]
 [-1.85955581e-04 -4.06475648e-03  1.44961431e+00]
 [-1.17815381e-04 -9.66114635e-05  1.08376111e+00]]","[[ 4.31697940e+02 -3.35190006e+01  4.34819118e+02]
 [-3.11179801e+00 -2.53853693e+02  3.36737829e+02]
 [ 4.66523677e-02 -2.62735304e-02  1.00000000e+00]]",6,"[[ 2.55428656e-03 -9.28997569e-05 -1.09795729e+00]
 [-1.96664691e-04 -4.26415802e-03  1.52727592e+00]
 [-4.96973621e-05  1.28717541e-04  9.78495382e-01]]","[[ 4.00456958e+02  4.62178534e+00  4.42133813e+02]
 [-1.06812363e+01 -2.24084147e+02  3.37774492e+02]
 [ 2.17441158e-02  2.97122004e-02  1.00000000e+00]]"
725,813.142382,"[[ 2.41947036e-03 -2.19696753e-04 -9.76333650e-01]
 [-1.87475195e-04 -4.06483975e-03  1.45317448e+00]
 [-1.19219729e-04 -9.52962489e-05  1.08392232e+00]]","[[ 4.32109291e+02 -3.35335081e+01  4.34175836e+02]
 [-3.03378311e+00 -2.53759938e+02  3.37473889e+02]
 [ 4.72606232e-02 -2.59983814e-02  1.00000000e+00]]",6,"[[ 2.55439405e-03 -9.47550923e-05 -1.09581503e+00]
 [-1.98259789e-04 -4.26450938e-03  1.53106289e+00]
 [-4.99533160e-05  1.28752865e-04  9.78474425e-01]]","[[ 4.00461207e+02  4.43308161e+00  4.41548673e+02]
 [-1.07688977e+01 -2.24034493e+02  3.38496509e+02]
 [ 2.18614724e-02  2.97059680e-02  1.00000000e+00]]"
726,813.209402,"[[ 2.42019695e-03 -2.21001321e-04 -9.75554448e-01]
 [-1.89550601e-04 -4.06861250e-03  1.45850100e+00]
 [-1.19272222e-04 -9.50821415e-05  1.08392369e+00]]","[[ 4.31944865e+02 -3.36045400e+01  4.33977034e+02]
 [-3.18541592e+00 -2.53515985e+02  3.38257917e+02]
 [ 4.72506949e-02 -2.59362639e-02  1.00000000e+00]]",6,"[[ 2.55554248e-03 -9.64444442e-05 -1.09518648e+00]
 [-2.00395768e-04 -4.26764811e-03  1.53629999e+00]
 [-4.94662607e-05  1.28178298e-04  9.78346160e-01]]","[[ 4.00179783e+02  4.21245331e+00  4.41356970e+02]
 [-1.09891171e+01 -2.23883042e+02  3.39262724e+02]
 [ 2.16732734e-02  2.95450862e-02  1.00000000e+00]]"
727,813.276423,"[[ 2.42029734e-03 -2.19381986e-04 -9.75602209e-01]
 [-1.89971853e-04 -4.06675719e-03  1.45950426e+00]
 [-1.18186059e-04 -9.30702004e-05  1.08278311e+00]]","[[ 4.31747322e+02 -3.32181356e+01  4.33785537e+02]
 [-3.35934688e+00 -2.53464536e+02  3.38622927e+02]
 [ 4.68365817e-02 -2.54122137e-02  1.00000000e+00]]",6,"[[ 2.55572647e-03 -9.50365293e-05 -1.09525702e+00]
 [-2.00742105e-04 -4.26544081e-03  1.53718148e+00]
 [-4.83457212e-05  1.29683411e-04  9.77286368e-01]]","[[ 3.99977378e+02  4.50156239e+00  4.41179094e+02]
 [-1.11595384e+01 -2.23868230e+02  3.39617480e+02]
 [ 2.12674632e-02  2.99294330e-02  1.00000000e+00]]"
728,813.343444,"[[ 2.41897421e-03 -2.19265496e-04 -9.74135122e-01]
 [-1.92043189e-04 -4.06661998e-03  1.46106168e+00]
 [-1.19384418e-04 -9.26828179e-05  1.08314549e+00]]","[[ 4.32154852e+02 -3.31791478e+01  4.33417307e+02]
 [-3.39935015e+00 -2.53443120e+02  3.38813768e+02]
 [ 4.73412803e-02 -2.53436829e-02  1.00000000e+00]]",6,"[[ 2.55486725e-03 -9.48359190e-05 -1.09405154e+00]
 [-2.02925425e-04 -4.26549834e-03  1.53888619e+00]
 [-4.91000489e-05  1.29924913e-04  9.77496179e-01]]","[[ 4.00241579e+02  4.52896233e+00  4.40835850e+02]
 [-1.12484328e+01 -2.23838878e+02  3.39803061e+02]
 [ 2.15994018e-02  2.99792670e-02  1.00000000e+00]]"
729,813.410465,"[[ 2.41983790e-03 -2.19515084e-04 -9.75133792e-01]
 [-1.91409264e-04 -4.06613631e-03  1.46023423e+00]
 [-1.17914551e-04 -9.25764666e-05  1.08249568e+00]]","[[ 4.31759489e+02 -3.31833855e+01  4.33700376e+02]
 [-3.54370933e+00 -2.53453922e+02  3.38704817e+02]
 [ 4.67278192e-02 -2.52903296e-02  1.00000000e+00]]",6,"[[ 2.55522693e-03 -9.52122369e-05 -1.09476351e+00]
 [-2.02262043e-04 -4.26476826e-03  1.53794860e+00]
 [-4.80807019e-05  1.30166584e-04  9.76991065e-01]]","[[ 4.00013428e+02  4.53251280e+00  4.41098539e+02]
 [-1.13278247e+01 -2.23858398e+02  3.39697498e+02]
 [ 2.11951075e-02  3.00481861e-02  1.00000000e+00]]"
730,813.477486,"[[ 2.41983732e-03 -2.22193068e-04 -9.73091860e-01]
 [-1.92883430e-04 -4.07130878e-03  1.46004617e+00]
 [-1.18590511e-04 -9.57548894e-05  1.08374487e+00]]","[[ 4.31789400e+02 -3.37531002e+01  4.33175599e+02]
 [-3.62705098e+00 -2.53375145e+02  3.38096138e+02]
 [ 4.69287733e-02 -2.60805906e-02  1.00000000e+00]]",6,"[[ 2.55677086e-03 -9.69098466e-05 -1.09371048e+00]
 [-2.03911184e-04 -4.27195932e-03  1.53845827e+00]
 [-4.73642715e-05  1.28142664e-04  9.77416949e-01]]","[[ 3.99612029e+02  4.15179047e+00  4.40623121e+02]
 [-1.15551259e+01 -2.23650854e+02  3.39097397e+02]
 [ 2.08795615e-02  2.95225725e-02  1.00000000e+00]]"
731,813.544506,"[[ 2.41695327e-03 -2.24570586e-04 -9.70248658e-01]
 [-1.93068193e-04 -4.06530616e-03  1.45676991e+00]
 [-1.20244570e-04 -9.41436814e-05  1.08384473e+00]]","[[ 4.32567593e+02 -3.39185332e+01  4.32819954e+02]
 [-3.45396996e+00 -2.53615540e+02  3.37786648e+02]
 [ 4.76901658e-02 -2.57922739e-02  1.00000000e+00]]",6,"[[ 2.55455559e-03 -9.91327078e-05 -1.09121737e+00]
 [-2.04369325e-04 -4.26685549e-03  1.53560830e+00]
 [-4.85212832e-05  1.30071953e-04  9.77295828e-01]]","[[ 4.00150909e+02  4.12582909e+00  4.40312905e+02]
 [-1.14668085e+01 -2.23770068e+02  3.38802627e+02]
 [ 2.13930574e-02  2.99872358e-02  1.00000000e+00]]"
732,813.611527,"[[ 2.41801788e-03 -2.21027950e-04 -9.72664758e-01]
 [-1.92567010e-04 -4.06486229e-03  1.45639268e+00]
 [-1.19228885e-04 -9.34454165e-05  1.08320485e+00]]","[[ 4.32254194e+02 -3.34610277e+01  4.33132122e+02]
 [-3.54004386e+00 -2.53583141e+02  3.37769308e+02]
 [ 4.72730383e-02 -2.55590649e-02  1.00000000e+00]]",6,"[[ 2.55485058e-03 -9.56116159e-05 -1.09325077e+00]
 [-2.03700946e-04 -4.26582327e-03  1.53492590e+00]
 [-4.81770053e-05  1.30810021e-04  9.76910446e-01]]","[[ 4.00082809e+02  4.54333135e+00  4.40590194e+02]
 [-1.14534943e+01 -2.23776041e+02  3.38780388e+02]
 [ 2.12639997e-02  3.01880616e-02  1.00000000e+00]]"
733,813.678548,"[[ 2.41841527e-03 -2.22840894e-04 -9.72641186e-01]
 [-1.91539661e-04 -4.06535326e-03  1.45643306e+00]
 [-1.18665611e-04 -9.40478387e-05  1.08319217e+00]]","[[ 4.32085645e+02 -3.37088302e+01  4.33310876e+02]
 [-3.50864447e+00 -2.53604333e+02  3.37839482e+02]
 [ 4.70311068e-02 -2.57119827e-02  1.00000000e+00]]",6,"[[ 2.55500359e-03 -9.76898272e-05 -1.09303559e+00]
 [-2.02641035e-04 -4.26606683e-03  1.53488400e+00]
 [-4.78517268e-05  1.29934457e-04  9.77062383e-01]]","[[ 3.99981952e+02  4.26516353e+00  4.40757915e+02]
 [-1.14057241e+01 -2.23826107e+02  3.38852723e+02]
 [ 2.11059437e-02  2.99743596e-02  1.00000000e+00]]"
734,813.712058,"[[ 2.41976386e-03 -2.22925340e-04 -9.74721726e-01]
 [-1.91500924e-04 -4.06335367e-03  1.45608532e+00]
 [-1.17371402e-04 -9.12778629e-05  1.08177513e+00]]","[[ 4.31666470e+02 -3.34302826e+01  4.33946038e+02]
 [-3.67169507e+00 -2.53491043e+02  3.37894351e+02]
 [ 4.65255237e-02 -2.50161786e-02  1.00000000e+00]]",6,"[[ 2.55532019e-03 -9.81284341e-05 -1.09450248e+00]
 [-2.02507313e-04 -4.26295910e-03  1.53411617e+00]
 [-4.73533147e-05  1.32748914e-04  9.75909403e-01]]","[[ 3.99878609e+02  4.53854241e+00  4.41337563e+02]
 [-1.14525972e+01 -2.23761655e+02  3.38905922e+02]
 [ 2.09608570e-02  3.06575914e-02  1.00000000e+00]]"
735,813.779079,"[[ 2.42187470e-03 -2.23134420e-04 -9.79267134e-01]
 [-1.91718999e-04 -4.06815327e-03  1.45791959e+00]
 [-1.16455374e-04 -9.38250354e-05  1.08241174e+00]]","[[ 4.31175580e+02 -3.36929508e+01  4.35469860e+02]
 [-3.81354627e+00 -2.53394582e+02  3.37851513e+02]
 [ 4.60590972e-02 -2.55895976e-02  1.00000000e+00]]",6,"[[ 2.55463524e-03 -9.90329475e-05 -1.09743579e+00]
 [-2.02533276e-04 -4.26579139e-03  1.53517810e+00]
 [-4.87903046e-05  1.30095578e-04  9.77516190e-01]]","[[ 4.00234542e+02  4.21019635e+00  4.42722394e+02]
 [-1.12733354e+01 -2.23826978e+02  3.38861409e+02]
 [ 2.14770625e-02  2.99988043e-02  1.00000000e+00]]"
